id,customer_id,salesperson_id,visited_at,outcome,notes
visit-0338-1,cust-0338,sp-cheras,2025-11-23,no_interest,Synthetic no interest visit.
visit-0338-2,cust-0338,sp-cheras,2025-09-18,order,Synthetic order visit.
visit-0339-1,cust-0339,sp-cheras,2025-09-22,follow_up,Synthetic follow up visit.
visit-0339-2,cust-0339,sp-cheras,2025-09-11,follow_up,Synthetic follow up visit.
visit-0339-3,cust-0339,sp-cheras,2025-12-27,no_interest,Synthetic no interest visit.
visit-0339-4,cust-0339,sp-cheras,2026-01-21,order,Synthetic order visit.
visit-0339-5,cust-0339,sp-cheras,2026-04-08,closed,Synthetic closed visit.
visit-0340-1,cust-0340,sp-cheras,2025-12-27,follow_up,Synthetic follow up visit.
visit-0341-1,cust-0341,sp-cheras,2026-03-08,follow_up,Synthetic follow up visit.
visit-0341-2,cust-0341,sp-cheras,2026-02-26,no_interest,Synthetic no interest visit.
visit-0341-3,cust-0341,sp-cheras,2026-01-01,order,Synthetic order visit.
visit-0341-4,cust-0341,sp-cheras,2026-01-19,follow_up,Synthetic follow up visit.
visit-0342-1,cust-0342,sp-cheras,2026-02-17,order,Synthetic order visit.
visit-0342-2,cust-0342,sp-cheras,2026-02-16,order,Synthetic order visit.
visit-0342-3,cust-0342,sp-cheras,2025-12-31,closed,Synthetic closed visit.
visit-0342-4,cust-0342,sp-cheras,2026-04-23,closed,Synthetic closed visit.
visit-0342-5,cust-0342,sp-cheras,2025-12-25,order,Synthetic order visit.
visit-0343-1,cust-0343,sp-cheras,2026-04-07,follow_up,Synthetic follow up visit.
visit-0343-2,cust-0343,sp-cheras,2025-11-27,order,Synthetic order visit.
visit-0343-3,cust-0343,sp-cheras,2025-12-12,follow_up,Synthetic follow up visit.
visit-0343-4,cust-0343,sp-cheras,2025-12-18,order,Synthetic order visit.
visit-0344-1,cust-0344,sp-cheras,2026-01-31,follow_up,Synthetic follow up visit.
visit-0344-2,cust-0344,sp-cheras,2026-02-04,follow_up,Synthetic follow up visit.
visit-0344-3,cust-0344,sp-cheras,2025-09-15,order,Synthetic order visit.
visit-0344-4,cust-0344,sp-cheras,2025-09-29,order,Synthetic order visit.
visit-0344-5,cust-0344,sp-cheras,2026-01-29,order,Synthetic order visit.
visit-0345-1,cust-0345,sp-cheras,2026-03-31,order,Synthetic order visit.
visit-0345-2,cust-0345,sp-cheras,2026-04-10,follow_up,Synthetic follow up visit.
visit-0345-3,cust-0345,sp-cheras,2026-01-13,order,Synthetic order visit.
visit-0345-4,cust-0345,sp-cheras,2026-01-17,follow_up,Synthetic follow up visit.
visit-0346-1,cust-0346,sp-cheras,2026-02-19,order,Synthetic order visit.
visit-0346-2,cust-0346,sp-cheras,2026-03-05,no_interest,Synthetic no interest visit.
visit-0346-3,cust-0346,sp-cheras,2025-11-10,order,Synthetic order visit.
visit-0346-4,cust-0346,sp-cheras,2026-02-19,order,Synthetic order visit.
visit-0346-5,cust-0346,sp-cheras,2026-03-13,follow_up,Synthetic follow up visit.
visit-0347-1,cust-0347,sp-cheras,2025-11-24,order,Synthetic order visit.
visit-0347-2,cust-0347,sp-cheras,2026-02-27,order,Synthetic order visit.
visit-0347-3,cust-0347,sp-cheras,2026-02-28,follow_up,Synthetic follow up visit.
visit-0347-4,cust-0347,sp-cheras,2026-04-01,follow_up,Synthetic follow up visit.
visit-0348-1,cust-0348,sp-cheras,2025-09-23,order,Synthetic order visit.
visit-0348-2,cust-0348,sp-cheras,2026-04-12,order,Synthetic order visit.
visit-0348-3,cust-0348,sp-cheras,2025-10-06,follow_up,Synthetic follow up visit.
visit-0349-1,cust-0349,sp-cheras,2026-03-25,follow_up,Synthetic follow up visit.
visit-0350-1,cust-0350,sp-cheras,2026-01-24,follow_up,Synthetic follow up visit.
visit-0350-2,cust-0350,sp-cheras,2026-04-25,order,Synthetic order visit.
visit-0351-1,cust-0351,sp-cheras,2026-04-24,order,Synthetic order visit.
visit-0351-2,cust-0351,sp-cheras,2025-10-30,closed,Synthetic closed visit.
visit-0351-3,cust-0351,sp-cheras,2025-12-29,order,Synthetic order visit.
visit-0351-4,cust-0351,sp-cheras,2025-11-06,order,Synthetic order visit.
visit-0351-5,cust-0351,sp-cheras,2026-01-12,order,Synthetic order visit.
visit-0352-1,cust-0352,sp-cheras,2025-10-13,follow_up,Synthetic follow up visit.
visit-0352-2,cust-0352,sp-cheras,2025-12-17,follow_up,Synthetic follow up visit.
visit-0352-3,cust-0352,sp-cheras,2025-09-20,follow_up,Synthetic follow up visit.
visit-0352-4,cust-0352,sp-cheras,2025-10-04,order,Synthetic order visit.
visit-0352-5,cust-0352,sp-cheras,2026-03-20,order,Synthetic order visit.
visit-0353-1,cust-0353,sp-cheras,2025-11-14,closed,Synthetic closed visit.
visit-0353-2,cust-0353,sp-cheras,2026-01-23,follow_up,Synthetic follow up visit.
visit-0353-3,cust-0353,sp-cheras,2025-09-26,order,Synthetic order visit.
visit-0353-4,cust-0353,sp-cheras,2026-03-01,no_interest,Synthetic no interest visit.
visit-0354-1,cust-0354,sp-cheras,2025-10-21,order,Synthetic order visit.
visit-0354-2,cust-0354,sp-cheras,2025-09-27,order,Synthetic order visit.
visit-0354-3,cust-0354,sp-cheras,2026-03-15,follow_up,Synthetic follow up visit.
visit-0354-4,cust-0354,sp-cheras,2026-03-04,closed,Synthetic closed visit.
visit-0354-5,cust-0354,sp-cheras,2026-03-26,follow_up,Synthetic follow up visit.
visit-0355-1,cust-0355,sp-cheras,2026-02-04,closed,Synthetic closed visit.
visit-0355-2,cust-0355,sp-cheras,2026-02-17,order,Synthetic order visit.
visit-0355-3,cust-0355,sp-cheras,2025-10-17,follow_up,Synthetic follow up visit.
visit-0355-4,cust-0355,sp-cheras,2026-02-26,follow_up,Synthetic follow up visit.
visit-0356-1,cust-0356,sp-cheras,2026-01-13,no_interest,Synthetic no interest visit.
visit-0356-2,cust-0356,sp-cheras,2025-11-10,order,Synthetic order visit.
visit-0356-3,cust-0356,sp-cheras,2025-10-18,closed,Synthetic closed visit.
visit-0356-4,cust-0356,sp-cheras,2025-10-16,follow_up,Synthetic follow up visit.
visit-0357-1,cust-0357,sp-cheras,2026-02-15,closed,Synthetic closed visit.
visit-0358-1,cust-0358,sp-cheras,2025-11-04,follow_up,Synthetic follow up visit.
visit-0358-2,cust-0358,sp-cheras,2026-01-24,no_interest,Synthetic no interest visit.
visit-0358-3,cust-0358,sp-cheras,2026-03-05,no_interest,Synthetic no interest visit.
visit-0358-4,cust-0358,sp-cheras,2026-03-06,no_interest,Synthetic no interest visit.
visit-0359-1,cust-0359,sp-cheras,2026-01-24,follow_up,Synthetic follow up visit.
visit-0359-2,cust-0359,sp-cheras,2025-10-21,order,Synthetic order visit.
visit-0359-3,cust-0359,sp-cheras,2026-03-17,follow_up,Synthetic follow up visit.
visit-0359-4,cust-0359,sp-cheras,2026-01-28,follow_up,Synthetic follow up visit.
visit-0359-5,cust-0359,sp-cheras,2026-01-16,follow_up,Synthetic follow up visit.
visit-0360-1,cust-0360,sp-cheras,2025-12-24,order,Synthetic order visit.
visit-0360-2,cust-0360,sp-cheras,2025-12-31,follow_up,Synthetic follow up visit.
visit-0360-3,cust-0360,sp-cheras,2026-01-30,follow_up,Synthetic follow up visit.
visit-0361-1,cust-0361,sp-cheras,2025-09-11,closed,Synthetic closed visit.
visit-0361-2,cust-0361,sp-cheras,2026-03-18,closed,Synthetic closed visit.
visit-0362-1,cust-0362,sp-cheras,2025-11-16,no_interest,Synthetic no interest visit.
visit-0362-2,cust-0362,sp-cheras,2025-12-07,order,Synthetic order visit.
visit-0362-3,cust-0362,sp-cheras,2026-03-15,order,Synthetic order visit.
visit-0363-1,cust-0363,sp-cheras,2026-03-05,order,Synthetic order visit.
visit-0363-2,cust-0363,sp-cheras,2025-12-29,order,Synthetic order visit.
visit-0364-1,cust-0364,sp-cheras,2026-04-01,order,Synthetic order visit.
visit-0364-2,cust-0364,sp-cheras,2026-01-31,follow_up,Synthetic follow up visit.
visit-0364-3,cust-0364,sp-cheras,2025-11-01,order,Synthetic order visit.
visit-0364-4,cust-0364,sp-cheras,2026-03-17,follow_up,Synthetic follow up visit.
visit-0364-5,cust-0364,sp-cheras,2026-02-02,follow_up,Synthetic follow up visit.
visit-0365-1,cust-0365,sp-cheras,2025-10-13,order,Synthetic order visit.
visit-0365-2,cust-0365,sp-cheras,2025-10-14,follow_up,Synthetic follow up visit.
visit-0365-3,cust-0365,sp-cheras,2025-11-12,no_interest,Synthetic no interest visit.
visit-0365-4,cust-0365,sp-cheras,2025-11-19,no_interest,Synthetic no interest visit.
visit-0365-5,cust-0365,sp-cheras,2025-10-29,no_interest,Synthetic no interest visit.
visit-0366-1,cust-0366,sp-cheras,2025-11-24,follow_up,Synthetic follow up visit.
visit-0367-1,cust-0367,sp-cheras,2026-03-04,order,Synthetic order visit.
visit-0367-2,cust-0367,sp-cheras,2026-02-08,order,Synthetic order visit.
visit-0368-1,cust-0368,sp-cheras,2026-04-24,order,Synthetic order visit.
visit-0368-2,cust-0368,sp-cheras,2026-02-26,follow_up,Synthetic follow up visit.
visit-0369-1,cust-0369,sp-cheras,2025-12-17,no_interest,Synthetic no interest visit.
visit-0369-2,cust-0369,sp-cheras,2026-04-25,order,Synthetic order visit.
visit-0369-3,cust-0369,sp-cheras,2026-03-17,follow_up,Synthetic follow up visit.
visit-0369-4,cust-0369,sp-cheras,2026-02-18,no_interest,Synthetic no interest visit.
visit-0370-1,cust-0370,sp-cheras,2026-01-15,follow_up,Synthetic follow up visit.
visit-0371-1,cust-0371,sp-cheras,2026-04-08,follow_up,Synthetic follow up visit.
visit-0371-2,cust-0371,sp-cheras,2026-03-20,closed,Synthetic closed visit.
visit-0371-3,cust-0371,sp-cheras,2026-02-10,follow_up,Synthetic follow up visit.
visit-0372-1,cust-0372,sp-cheras,2025-10-10,no_interest,Synthetic no interest visit.
visit-0372-2,cust-0372,sp-cheras,2026-03-11,order,Synthetic order visit.
visit-0372-3,cust-0372,sp-cheras,2026-03-28,order,Synthetic order visit.
visit-0372-4,cust-0372,sp-cheras,2025-10-07,follow_up,Synthetic follow up visit.
visit-0372-5,cust-0372,sp-cheras,2026-01-28,no_interest,Synthetic no interest visit.
visit-0373-1,cust-0373,sp-cheras,2025-12-26,closed,Synthetic closed visit.
visit-0373-2,cust-0373,sp-cheras,2025-12-28,order,Synthetic order visit.
visit-0374-1,cust-0374,sp-cheras,2026-02-22,order,Synthetic order visit.
visit-0374-2,cust-0374,sp-cheras,2025-11-18,follow_up,Synthetic follow up visit.
visit-0374-3,cust-0374,sp-cheras,2025-12-03,follow_up,Synthetic follow up visit.
visit-0374-4,cust-0374,sp-cheras,2025-12-04,no_interest,Synthetic no interest visit.
visit-0374-5,cust-0374,sp-cheras,2026-04-10,closed,Synthetic closed visit.
visit-0375-1,cust-0375,sp-cheras,2025-12-04,follow_up,Synthetic follow up visit.
visit-0375-2,cust-0375,sp-cheras,2026-04-09,follow_up,Synthetic follow up visit.
visit-0375-3,cust-0375,sp-cheras,2026-03-03,follow_up,Synthetic follow up visit.
visit-0375-4,cust-0375,sp-cheras,2025-12-26,order,Synthetic order visit.
visit-0376-1,cust-0376,sp-cheras,2026-04-01,follow_up,Synthetic follow up visit.
visit-0376-2,cust-0376,sp-cheras,2025-09-11,order,Synthetic order visit.
visit-0376-3,cust-0376,sp-cheras,2026-02-25,order,Synthetic order visit.
visit-0376-4,cust-0376,sp-cheras,2025-10-28,follow_up,Synthetic follow up visit.
visit-0376-5,cust-0376,sp-cheras,2026-04-06,follow_up,Synthetic follow up visit.
visit-0377-1,cust-0377,sp-cheras,2026-03-12,order,Synthetic order visit.
visit-0377-2,cust-0377,sp-cheras,2026-04-25,closed,Synthetic closed visit.
visit-0377-3,cust-0377,sp-cheras,2026-02-03,closed,Synthetic closed visit.
visit-0377-4,cust-0377,sp-cheras,2026-01-12,follow_up,Synthetic follow up visit.
visit-0378-1,cust-0378,sp-cheras,2025-12-23,follow_up,Synthetic follow up visit.
visit-0378-2,cust-0378,sp-cheras,2025-12-31,no_interest,Synthetic no interest visit.
visit-0378-3,cust-0378,sp-cheras,2026-01-05,follow_up,Synthetic follow up visit.
visit-0378-4,cust-0378,sp-cheras,2025-11-30,follow_up,Synthetic follow up visit.
visit-0378-5,cust-0378,sp-cheras,2025-11-11,order,Synthetic order visit.
visit-0379-1,cust-0379,sp-cheras,2026-01-06,follow_up,Synthetic follow up visit.
visit-0379-2,cust-0379,sp-cheras,2025-10-01,order,Synthetic order visit.
visit-0379-3,cust-0379,sp-cheras,2025-10-06,order,Synthetic order visit.
visit-0380-1,cust-0380,sp-cheras,2026-03-14,closed,Synthetic closed visit.
visit-0380-2,cust-0380,sp-cheras,2025-09-12,no_interest,Synthetic no interest visit.
visit-0380-3,cust-0380,sp-cheras,2026-04-02,follow_up,Synthetic follow up visit.
visit-0380-4,cust-0380,sp-cheras,2025-11-14,order,Synthetic order visit.
visit-0380-5,cust-0380,sp-cheras,2026-03-17,follow_up,Synthetic follow up visit.
visit-0381-1,cust-0381,sp-cheras,2025-09-17,follow_up,Synthetic follow up visit.
visit-0381-2,cust-0381,sp-cheras,2025-12-06,closed,Synthetic closed visit.
visit-0381-3,cust-0381,sp-cheras,2025-10-30,follow_up,Synthetic follow up visit.
visit-0381-4,cust-0381,sp-cheras,2026-03-18,order,Synthetic order visit.
visit-0382-1,cust-0382,sp-cheras,2026-02-11,follow_up,Synthetic follow up visit.
visit-0382-2,cust-0382,sp-cheras,2026-01-03,follow_up,Synthetic follow up visit.
visit-0382-3,cust-0382,sp-cheras,2025-10-09,order,Synthetic order visit.
visit-0382-4,cust-0382,sp-cheras,2025-09-23,follow_up,Synthetic follow up visit.
visit-0382-5,cust-0382,sp-cheras,2025-11-27,closed,Synthetic closed visit.
visit-0383-1,cust-0383,sp-cheras,2025-12-17,order,Synthetic order visit.
visit-0383-2,cust-0383,sp-cheras,2026-02-02,order,Synthetic order visit.
visit-0383-3,cust-0383,sp-cheras,2025-11-17,order,Synthetic order visit.
visit-0383-4,cust-0383,sp-cheras,2026-03-04,follow_up,Synthetic follow up visit.
visit-0384-1,cust-0384,sp-cheras,2025-11-20,follow_up,Synthetic follow up visit.
visit-0384-2,cust-0384,sp-cheras,2026-02-28,order,Synthetic order visit.
visit-0385-1,cust-0385,sp-cheras,2026-04-18,follow_up,Synthetic follow up visit.
visit-0385-2,cust-0385,sp-cheras,2026-01-11,order,Synthetic order visit.
visit-0386-1,cust-0386,sp-cheras,2026-03-28,no_interest,Synthetic no interest visit.
visit-0386-2,cust-0386,sp-cheras,2026-02-06,follow_up,Synthetic follow up visit.
visit-0386-3,cust-0386,sp-cheras,2025-10-27,no_interest,Synthetic no interest visit.
visit-0387-1,cust-0387,sp-cheras,2025-12-06,order,Synthetic order visit.
visit-0388-1,cust-0388,sp-cheras,2025-10-23,order,Synthetic order visit.
visit-0388-2,cust-0388,sp-cheras,2025-09-22,closed,Synthetic closed visit.
visit-0389-1,cust-0389,sp-cheras,2025-12-08,follow_up,Synthetic follow up visit.
visit-0389-2,cust-0389,sp-cheras,2025-10-26,order,Synthetic order visit.
visit-0389-3,cust-0389,sp-cheras,2025-09-23,follow_up,Synthetic follow up visit.
visit-0389-4,cust-0389,sp-cheras,2025-12-22,closed,Synthetic closed visit.
visit-0390-1,cust-0390,sp-cheras,2026-04-08,follow_up,Synthetic follow up visit.
visit-0391-1,cust-0391,sp-cheras,2026-02-24,order,Synthetic order visit.
visit-0391-2,cust-0391,sp-cheras,2026-04-07,follow_up,Synthetic follow up visit.
visit-0391-3,cust-0391,sp-cheras,2025-12-13,closed,Synthetic closed visit.
visit-0391-4,cust-0391,sp-cheras,2025-11-03,follow_up,Synthetic follow up visit.
visit-0391-5,cust-0391,sp-cheras,2025-10-16,follow_up,Synthetic follow up visit.
visit-0392-1,cust-0392,sp-cheras,2025-09-28,follow_up,Synthetic follow up visit.
visit-0392-2,cust-0392,sp-cheras,2026-03-16,follow_up,Synthetic follow up visit.
visit-0392-3,cust-0392,sp-cheras,2025-11-20,order,Synthetic order visit.
visit-0392-4,cust-0392,sp-cheras,2025-12-16,order,Synthetic order visit.
visit-0392-5,cust-0392,sp-cheras,2026-01-23,order,Synthetic order visit.
visit-0393-1,cust-0393,sp-cheras,2025-10-06,no_interest,Synthetic no interest visit.
visit-0393-2,cust-0393,sp-cheras,2026-02-28,order,Synthetic order visit.
visit-0394-1,cust-0394,sp-cheras,2025-11-07,order,Synthetic order visit.
visit-0394-2,cust-0394,sp-cheras,2026-03-24,order,Synthetic order visit.
visit-0394-3,cust-0394,sp-cheras,2026-02-10,follow_up,Synthetic follow up visit.
visit-0394-4,cust-0394,sp-cheras,2026-04-14,order,Synthetic order visit.
visit-0395-1,cust-0395,sp-cheras,2025-11-03,order,Synthetic order visit.
visit-0395-2,cust-0395,sp-cheras,2026-04-04,order,Synthetic order visit.
visit-0396-1,cust-0396,sp-cheras,2026-01-07,follow_up,Synthetic follow up visit.
visit-0396-2,cust-0396,sp-cheras,2026-01-24,follow_up,Synthetic follow up visit.
visit-0396-3,cust-0396,sp-cheras,2026-03-16,follow_up,Synthetic follow up visit.
visit-0396-4,cust-0396,sp-cheras,2026-03-15,order,Synthetic order visit.
visit-0397-1,cust-0397,sp-cheras,2025-10-09,order,Synthetic order visit.
visit-0397-2,cust-0397,sp-cheras,2026-01-26,follow_up,Synthetic follow up visit.
visit-0397-3,cust-0397,sp-cheras,2025-12-07,follow_up,Synthetic follow up visit.
visit-0397-4,cust-0397,sp-cheras,2026-04-03,follow_up,Synthetic follow up visit.
visit-0397-5,cust-0397,sp-cheras,2026-03-12,follow_up,Synthetic follow up visit.
visit-0398-1,cust-0398,sp-cheras,2026-02-26,order,Synthetic order visit.
visit-0398-2,cust-0398,sp-cheras,2025-12-17,order,Synthetic order visit.
visit-0398-3,cust-0398,sp-cheras,2026-03-25,order,Synthetic order visit.
visit-0398-4,cust-0398,sp-cheras,2026-02-20,closed,Synthetic closed visit.
visit-0399-1,cust-0399,sp-cheras,2026-03-08,order,Synthetic order visit.
visit-0399-2,cust-0399,sp-cheras,2025-11-17,follow_up,Synthetic follow up visit.
visit-0399-3,cust-0399,sp-cheras,2026-02-05,follow_up,Synthetic follow up visit.
visit-0400-1,cust-0400,sp-cheras,2025-11-02,closed,Synthetic closed visit.
